Seed,MAE,Param
443,-0.3361404712583502,"{'hidden_layer_size_0': 67, 'hidden_layer_size_1': 7, 'hidden_layer_size_2': 8}"
444,-0.2915787068809589,"{'hidden_layer_size_0': 26, 'hidden_layer_size_1': 44, 'hidden_layer_size_2': 27}"
445,-0.3991514238747409,"{'hidden_layer_size_0': 37, 'hidden_layer_size_1': 58, 'hidden_layer_size_2': 14}"
446,-0.3237064324756609,"{'hidden_layer_size_0': 8, 'hidden_layer_size_1': 64, 'hidden_layer_size_2': 42}"
447,-0.3212720340139176,"{'hidden_layer_size_0': 79, 'hidden_layer_size_1': 54, 'hidden_layer_size_2': 87}"
448,-0.3978603275067454,"{'hidden_layer_size_0': 73, 'hidden_layer_size_1': 21, 'hidden_layer_size_2': 10}"
449,-0.30913297444691035,"{'hidden_layer_size_0': 91, 'hidden_layer_size_1': 5, 'hidden_layer_size_2': 36}"
450,-0.2505597811613751,"{'hidden_layer_size_0': 33, 'hidden_layer_size_1': 51, 'hidden_layer_size_2': 8}"
451,-0.34791075277482153,"{'hidden_layer_size_0': 65, 'hidden_layer_size_1': 33, 'hidden_layer_size_2': 25}"
452,-0.3181028269858517,"{'hidden_layer_size_0': 91, 'hidden_layer_size_1': 62, 'hidden_layer_size_2': 49}"
453,-0.41421802066821634,"{'hidden_layer_size_0': 25, 'hidden_layer_size_1': 4, 'hidden_layer_size_2': 88}"
454,-0.3169542089281162,"{'hidden_layer_size_0': 33, 'hidden_layer_size_1': 30, 'hidden_layer_size_2': 13}"
455,-0.40175957828436115,"{'hidden_layer_size_0': 93, 'hidden_layer_size_1': 23, 'hidden_layer_size_2': 99}"
456,-0.35574203280645966,"{'hidden_layer_size_0': 88, 'hidden_layer_size_1': 25, 'hidden_layer_size_2': 27}"
457,-0.36544056841122696,"{'hidden_layer_size_0': 58, 'hidden_layer_size_1': 10, 'hidden_layer_size_2': 33}"
458,-0.2171575984295464,"{'hidden_layer_size_0': 82, 'hidden_layer_size_1': 34, 'hidden_layer_size_2': 6}"
459,-0.3997103841823426,"{'hidden_layer_size_0': 62, 'hidden_layer_size_1': 87, 'hidden_layer_size_2': 89}"
460,-0.27147995242630696,"{'hidden_layer_size_0': 91, 'hidden_layer_size_1': 55, 'hidden_layer_size_2': 75}"
461,-0.3976505731407115,"{'hidden_layer_size_0': 53, 'hidden_layer_size_1': 40, 'hidden_layer_size_2': 12}"
462,-0.29781961600318885,"{'hidden_layer_size_0': 84, 'hidden_layer_size_1': 73, 'hidden_layer_size_2': 54}"
463,-0.36052117401373707,"{'hidden_layer_size_0': 29, 'hidden_layer_size_1': 3, 'hidden_layer_size_2': 74}"
464,-0.2823894139106293,"{'hidden_layer_size_0': 69, 'hidden_layer_size_1': 30, 'hidden_layer_size_2': 5}"
465,-0.35692235623045876,"{'hidden_layer_size_0': 79, 'hidden_layer_size_1': 14, 'hidden_layer_size_2': 57}"
466,-0.3133393462791835,"{'hidden_layer_size_0': 90, 'hidden_layer_size_1': 76, 'hidden_layer_size_2': 23}"
467,-0.3662959879632697,"{'hidden_layer_size_0': 47, 'hidden_layer_size_1': 43, 'hidden_layer_size_2': 9}"
468,-0.39933776885245953,"{'hidden_layer_size_0': 43, 'hidden_layer_size_1': 44, 'hidden_layer_size_2': 25}"
469,-0.42810740238854184,"{'hidden_layer_size_0': 97, 'hidden_layer_size_1': 32, 'hidden_layer_size_2': 29}"
470,-0.42686418410435745,"{'hidden_layer_size_0': 90, 'hidden_layer_size_1': 42, 'hidden_layer_size_2': 63}"
471,-0.3748380536772933,"{'hidden_layer_size_0': 77, 'hidden_layer_size_1': 5, 'hidden_layer_size_2': 25}"
472,-0.21035570188344666,"{'hidden_layer_size_0': 14, 'hidden_layer_size_1': 51, 'hidden_layer_size_2': 50}"
473,-0.3524654056867679,"{'hidden_layer_size_0': 50, 'hidden_layer_size_1': 54, 'hidden_layer_size_2': 17}"
474,-0.3545359633496731,"{'hidden_layer_size_0': 31, 'hidden_layer_size_1': 50, 'hidden_layer_size_2': 99}"
475,-0.358817106843614,"{'hidden_layer_size_0': 65, 'hidden_layer_size_1': 16, 'hidden_layer_size_2': 26}"
476,-0.35620899086585345,"{'hidden_layer_size_0': 62, 'hidden_layer_size_1': 16, 'hidden_layer_size_2': 29}"
477,-0.26723377060044773,"{'hidden_layer_size_0': 70, 'hidden_layer_size_1': 7, 'hidden_layer_size_2': 13}"
478,-0.3256318293390965,"{'hidden_layer_size_0': 45, 'hidden_layer_size_1': 74, 'hidden_layer_size_2': 45}"
479,-0.29103183047729597,"{'hidden_layer_size_0': 45, 'hidden_layer_size_1': 33, 'hidden_layer_size_2': 55}"
480,-0.3152560749686738,"{'hidden_layer_size_0': 40, 'hidden_layer_size_1': 11, 'hidden_layer_size_2': 55}"
481,-0.3078428227706447,"{'hidden_layer_size_0': 87, 'hidden_layer_size_1': 32, 'hidden_layer_size_2': 45}"
482,-0.46519256382699414,"{'hidden_layer_size_0': 52, 'hidden_layer_size_1': 82, 'hidden_layer_size_2': 20}"
483,-0.37765022476048404,"{'hidden_layer_size_0': 72, 'hidden_layer_size_1': 60, 'hidden_layer_size_2': 44}"
484,-0.24928146958446906,"{'hidden_layer_size_0': 77, 'hidden_layer_size_1': 10, 'hidden_layer_size_2': 59}"
485,-0.34992182617553336,"{'hidden_layer_size_0': 56, 'hidden_layer_size_1': 63, 'hidden_layer_size_2': 70}"
486,-0.28395682063193606,"{'hidden_layer_size_0': 83, 'hidden_layer_size_1': 86, 'hidden_layer_size_2': 43}"
487,-0.2866128533014869,"{'hidden_layer_size_0': 56, 'hidden_layer_size_1': 35, 'hidden_layer_size_2': 16}"
488,-0.31461797827997307,"{'hidden_layer_size_0': 47, 'hidden_layer_size_1': 88, 'hidden_layer_size_2': 41}"
489,-0.4015949197014137,"{'hidden_layer_size_0': 43, 'hidden_layer_size_1': 69, 'hidden_layer_size_2': 79}"
490,-0.21901264835460132,"{'hidden_layer_size_0': 100, 'hidden_layer_size_1': 6, 'hidden_layer_size_2': 16}"
491,-0.30486084440392003,"{'hidden_layer_size_0': 19, 'hidden_layer_size_1': 54, 'hidden_layer_size_2': 37}"
492,-0.4430732135057358,"{'hidden_layer_size_0': 74, 'hidden_layer_size_1': 61, 'hidden_layer_size_2': 20}"
493,-0.26461171310577225,"{'hidden_layer_size_0': 75, 'hidden_layer_size_1': 44, 'hidden_layer_size_2': 24}"
494,-0.4333312548285422,"{'hidden_layer_size_0': 34, 'hidden_layer_size_1': 38, 'hidden_layer_size_2': 9}"
495,-0.33083892486327393,"{'hidden_layer_size_0': 51, 'hidden_layer_size_1': 63, 'hidden_layer_size_2': 20}"
496,-0.38705295032975073,"{'hidden_layer_size_0': 82, 'hidden_layer_size_1': 56, 'hidden_layer_size_2': 51}"
497,-0.21690142149928848,"{'hidden_layer_size_0': 17, 'hidden_layer_size_1': 61, 'hidden_layer_size_2': 66}"
498,-0.36189117386235936,"{'hidden_layer_size_0': 98, 'hidden_layer_size_1': 96, 'hidden_layer_size_2': 41}"
499,-0.2501213231416193,"{'hidden_layer_size_0': 24, 'hidden_layer_size_1': 61, 'hidden_layer_size_2': 6}"
