Seed,MAE,Param
426,3.9922924417950783,{'alpha': 0.023118778587422013}
427,3.889566974070139,{'alpha': 0.01636192497056181}
428,3.933513432441544,{'alpha': 0.02958529108020068}
429,3.8748568030246506,{'alpha': 0.019440950574720835}
430,4.01870922807423,{'alpha': 0.11054523756191725}
431,3.935937377340588,{'alpha': 0.012249001367841898}
432,3.85579279314296,{'alpha': 0.03933695848903285}
433,3.901241991171305,{'alpha': 0.019178661602993138}
434,3.9514236351225476,{'alpha': 0.09245495668209655}
435,3.9705878820829046,{'alpha': 0.013128105191180014}
436,3.9672446981135634,{'alpha': 0.03198275494619655}
437,3.9952938419545005,{'alpha': 0.05350503489843549}
438,3.893369674000978,{'alpha': 0.03227434894027712}
439,3.8867070230793215,{'alpha': 0.012764829391305191}
440,3.915947890661673,{'alpha': 0.07424638649586103}
441,3.9042359274826777,{'alpha': 0.026526702192975062}
442,3.960038319572033,{'alpha': 0.010113663272819977}
443,3.977265181238036,{'alpha': 0.02297032607422123}
444,4.076317407056678,{'alpha': 0.08351830909073468}
445,3.9548929968175583,{'alpha': 0.05284137946231001}
446,3.956862354562476,{'alpha': 0.015197154193080186}
447,4.043909917855787,{'alpha': 0.11000753837537447}
448,3.9251003125210975,{'alpha': 0.04600455841175341}
449,3.9030006704577747,{'alpha': 0.0047567025704269164}
450,4.011876080193421,{'alpha': 0.0712798667647306}
451,4.011636756089802,{'alpha': 0.023913211978073445}
452,3.9460150884360927,{'alpha': 0.11020929680991305}
453,3.9892389133131374,{'alpha': 0.009446920902734482}
454,3.9643052714079374,{'alpha': 0.028037047873354665}
455,3.993007307364093,{'alpha': 0.026230099012284867}
456,3.823986580029964,{'alpha': 0.05131594381375507}
457,3.9726100949281444,{'alpha': 0.01638930224622849}
458,3.9356697762609927,{'alpha': 0.10202716044152935}
459,3.985860499372994,{'alpha': 0.03844478407251306}
460,3.9691541283970055,{'alpha': 0.01871320416085786}
461,3.954985366799828,{'alpha': 0.0823849291854407}
462,3.9402341696138903,{'alpha': 0.03720635158268776}
463,3.9705539870464786,{'alpha': 0.05470157842977009}
464,4.022538548610164,{'alpha': 0.01739060836570142}
465,3.953436477266872,{'alpha': 0.021468219129258583}
466,3.9393324796605493,{'alpha': 0.09362800454744802}
467,3.8576951931490773,{'alpha': 0.029104734233096344}
468,3.953238356028707,{'alpha': 0.02741251785301467}
469,3.958151351522676,{'alpha': 0.0905120504581168}
470,3.9202710596717036,{'alpha': 0.038336201204132205}
471,3.993574434996846,{'alpha': 0.09219367627940492}
472,3.9291369829160616,{'alpha': 0.014112543630694372}
473,3.9645602230635317,{'alpha': 0.013675329416969828}
474,3.943642078110798,{'alpha': 0.024223556865766514}
475,3.7649357613420027,{'alpha': 0.02036366507455147}
476,3.9723583825274473,{'alpha': 0.0942340224744425}
477,3.9791367897373644,{'alpha': 0.019269703583981463}
478,3.9205277261123426,{'alpha': 0.08620309738747396}
479,3.9704646651142883,{'alpha': 0.00932950189062594}
480,3.9548261074834756,{'alpha': 0.017993933552003873}
481,3.9858632752492054,{'alpha': 0.02434059677398231}
482,3.998649980025816,{'alpha': 0.01389847762593641}
483,4.035551810279891,{'alpha': 0.06612379430889619}
484,3.888867872557124,{'alpha': 0.021722279982834457}
485,3.8968313166751667,{'alpha': 0.01481138286502675}
486,4.038394079735487,{'alpha': 0.05327543018769086}
487,3.987969818816858,{'alpha': 0.022679870121742645}
488,3.9885207845372035,{'alpha': 0.012347749699092782}
489,3.939368965835165,{'alpha': 0.017139374396097078}
490,4.021886236816857,{'alpha': 0.012433257445158202}
491,3.93359710510627,{'alpha': 0.07362928934056785}
492,3.971519018158058,{'alpha': 0.051846931541361746}
493,4.014354488196915,{'alpha': 0.05404618227432082}
494,3.9467730832289916,{'alpha': 0.04383074519205735}
495,3.9894410463499033,{'alpha': 0.051621153120010095}
496,3.919430671346868,{'alpha': 0.04327792349489867}
497,3.9614797829368458,{'alpha': 0.01594115134442894}
498,3.9906058083328957,{'alpha': 0.005465152977146717}
499,3.889270616935384,{'alpha': 0.025537914134646685}
