material_id,formula_pretty,band_gap,bulk_modulus,cbm,composition,density,density_atomic,dos_energy_down,dos_energy_up,e_electronic,e_ij_max,e_ionic,e_total,efermi,energy_above_hull,energy_per_atom,equilibrium_reaction_energy_per_atom,es_source_calc_id,formation_energy_per_atom,grain_boundaries,has_reconstructed,homogeneous_poisson,is_gap_direct,is_magnetic,is_metal,is_stable,n,nelements,nsites,num_magnetic_sites,num_unique_magnetic_sites,ordering,shape_factor,shear_modulus,surface_anisotropy,symmetry,task_ids,theoretical,total_magnetization,total_magnetization_normalized_formula_units,total_magnetization_normalized_vol,uncorrected_energy_per_atom,universal_anisotropy,vbm,volume,weighted_surface_energy,weighted_surface_energy_EV_PER_ANG2,weighted_work_function
mp-2139,BaGe2,0.5255000000000001,,2.7412,Ba8 Ge16,5.064587686842674,30.886355284410854,,,14.800330383333332,,7.916511123333333,22.716841506666665,2.2649389,0.0,-4.251933381250001,-0.041897477361112045,,-0.530256497916667,,,,False,False,False,True,3.847119751623717,2,24,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Pnma' number=62 point_group='mmm' symprec=0.1 version='2.0.2',"[MPID(mp-2049495), MPID(mp-2049876), MPID(mp-1191442), MPID(mp-1140924), MPID(mp-1625509), MPID(mp-1544704), MPID(mp-2311624), MPID(mp-1759896), MPID(mp-1936219), MPID(mp-661368), MPID(mp-2139), MPID(mp-1406233), MPID(mp-670960), MPID(mp-2153625), MPID(mp-692687), MPID(mp-1192148)]",False,0.0,0.0,0.0,-18.67068358625,,2.2157,741.2725268258605,,,
mp-2196,BaSb2,0.0,,,Ba6 Sb12,5.776131170174947,36.49566946372144,,,,,,,4.89793956,0.0007631299999957264,-4.241606211111114,,,-0.8492804044444466,,,,False,False,True,False,,2,18,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.mono: 'Monoclinic'> symbol='P2_1/m' number=11 point_group='2/m' symprec=0.1 version='2.0.2',"[MPID(mp-2196), MPID(mp-912937), MPID(mp-2048866), MPID(mp-2048044), MPID(mp-1609839), MPID(mp-1545869), MPID(mp-1716930), MPID(mp-929241), MPID(mp-2690876), MPID(mp-1937571), MPID(mp-930075), MPID(mp-2174365), MPID(mp-1428799)]",False,1e-07,1.6666666666666667e-08,1.522250622386325e-10,-26.81338135833333,,,656.9220503469859,,,
mp-2225,Be2Fe,0.0,"{'voigt': 154.36, 'reuss': 154.324, 'vrh': 154.342}",,Be8 Fe4,4.74995877557366,8.608002058016558,,,,,,,4.81509455,0.0,-5.593872814999998,-0.0918240472222207,,-0.27759050166666555,,,0.142,False,True,True,True,,2,12,4.0,1.0,FM,,"{'voigt': 145.332, 'reuss': 144.848, 'vrh': 145.09}",,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mmc' number=194 point_group='6/mmm' symprec=0.1 version='2.0.2',"[MPID(mp-2642205), MPID(mp-1101072), MPID(mp-1875683), MPID(mp-1416972), MPID(mp-2638904), MPID(mp-1594147), MPID(mp-2225), MPID(mp-2603033), MPID(mp-2639021), MPID(mp-2706466), MPID(mp-2706511), MPID(mp-2488735), MPID(mp-2277226), MPID(mp-1537423), MPID(mp-2638893), MPID(mp-2025645), MPID(mp-2638868), MPID(mp-2642203), MPID(mp-1012462), MPID(mp-2572408), MPID(mp-2275797), MPID(mp-1001705), MPID(mp-2638862), MPID(mp-2642341), MPID(mp-2276213), MPID(mp-2638946), MPID(mp-1008141), MPID(mp-2028015), MPID(mp-2188638), MPID(mp-2638749), MPID(mp-2638951), MPID(mp-1703768), MPID(mp-2638852), MPID(mp-2639082), MPID(mp-2638799), MPID(mp-2706455)]",False,8.3922514,2.09806285,0.08124466962482085,-7.927283735833334,0.017,,103.2960246961987,,,
mp-2273,Ag3Sb,0.0,"{'voigt': 75.93, 'reuss': 74.265, 'vrh': 75.098}",,Ag3 Sb1,9.121196488250495,20.26996453078635,,,,,,,5.01811774,0.0508994350000016,-22.39258735625,,,0.0508994350000016,,,0.372,False,False,True,False,,2,4,0.0,0.0,NM,,"{'voigt': 21.54, 'reuss': 20.396, 'vrh': 20.968}",,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Pmm2' number=25 point_group='mm2' symprec=0.1 version='2.0.2',"[MPID(mp-907585), MPID(mp-2128895), MPID(mp-922212), MPID(mp-2293491), MPID(mp-921963), MPID(mp-2782198), MPID(mp-2781942), MPID(mp-1116083), MPID(mp-2289615), MPID(mp-2782290), MPID(mp-1587341), MPID(mp-2343796), MPID(mp-2826584), MPID(mp-2244503), MPID(mp-2782101), MPID(mp-1700503), MPID(mp-2804011), MPID(mp-2273), MPID(mp-2782161), MPID(mp-2782218), MPID(mp-2826575), MPID(mp-2781977), MPID(mp-2782067), MPID(mp-2782063), MPID(mp-2782269), MPID(mp-1438866), MPID(mp-2781993), MPID(mp-2782081), MPID(mp-1782387), MPID(mp-2781910), MPID(mp-2781909), MPID(mp-2782250), MPID(mp-2782062)]",False,0.001149,0.001149,1.4171213746512486e-05,-3.0814698225,0.303,,81.0798581231454,,,
mp-2294,Al3Ir,0.0,"{'voigt': 150.878, 'reuss': 150.405, 'vrh': 150.642}",,Al6 Ir2,7.421679604610374,15.279409739329916,,,,,,,9.22982461,0.0,-18.9054402925,-0.09248020464285744,,-0.7665281825000001,,,0.394,False,False,True,True,,2,8,0.0,0.0,NM,,"{'voigt': 51.799, 'reuss': 17.221, 'vrh': 34.51}",,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mmc' number=194 point_group='6/mmm' symprec=0.1 version='2.0.2',"[MPID(mp-1536662), MPID(mp-2702326), MPID(mp-1266313), MPID(mp-2721728), MPID(mp-2268714), MPID(mp-1699329), MPID(mp-2702293), MPID(mp-1787619), MPID(mp-2294), MPID(mp-2284276), MPID(mp-2343789), MPID(mp-2475285), MPID(mp-2702241), MPID(mp-2702281), MPID(mp-2481773), MPID(mp-2702304), MPID(mp-1596614), MPID(mp-2702235), MPID(mp-2702227), MPID(mp-1434689), MPID(mp-2027782), MPID(mp-2702353), MPID(mp-911554), MPID(mp-2481788), MPID(mp-2721731), MPID(mp-2481787), MPID(mp-2702324), MPID(mp-2267141), MPID(mp-927489), MPID(mp-927907), MPID(mp-2702280), MPID(mp-1253306), MPID(mp-2191341), MPID(mp-2702312), MPID(mp-2702357), MPID(mp-2027865), MPID(mp-1257399), MPID(mp-2702355)]",False,0.0,0.0,0.0,-18.9054402925,10.042,,122.23527791463933,,,
mp-2323,BeCu,0.0,"{'voigt': 142.088, 'reuss': 142.088, 'vrh': 142.088}",,Be1 Cu1,6.312450819032411,9.543495804292165,,,,,,,8.65083388,0.005036342500000401,-4.019554075,,,-0.10024430750000057,,,0.398,False,False,True,False,,2,2,0.0,0.0,NM,,"{'voigt': 63.105, 'reuss': -1.199, 'vrh': 30.953}",,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='2.0.2',"[MPID(mp-2250053), MPID(mp-991393), MPID(mp-2639057), MPID(mp-993339), MPID(mp-2448799), MPID(mp-1949948), MPID(mp-1949920), MPID(mp-1594284), MPID(mp-2706451), MPID(mp-1687446), MPID(mp-2295322), MPID(mp-2638934), MPID(mp-2255569), MPID(mp-994646), MPID(mp-2639018), MPID(mp-2192437), MPID(mp-2323), MPID(mp-1442111), MPID(mp-2639084), MPID(mp-1792061), MPID(mp-2706512), MPID(mp-2638926)]",False,0.0,0.0,0.0,-7.7107886,-268.224,,19.08699160858433,,,
mp-2404,CaAl2,0.0,"{'voigt': 55.933, 'reuss': 55.929, 'vrh': 55.931}",,Ca2 Al4,2.4496553743053537,21.249095443344192,,,,,,,5.27749029,0.0,-7.189540158333333,-0.10171261868421055,,-0.355376705,,,0.239,False,False,True,True,,2,6,0.0,0.0,NM,,"{'voigt': 35.614, 'reuss': 35.03, 'vrh': 35.322}",,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fd-3m' number=227 point_group='m-3m' symprec=0.1 version='2.0.2',"[MPID(mp-1536623), MPID(mp-2706534), MPID(mp-2282908), MPID(mp-1594932), MPID(mp-1258125), MPID(mp-1257102), MPID(mp-905546), MPID(mp-2283369), MPID(mp-2670595), MPID(mp-2190064), MPID(mp-2693584), MPID(mp-1265201), MPID(mp-2638772), MPID(mp-2050189), MPID(mp-919648), MPID(mp-2284140), MPID(mp-1869510), MPID(mp-1441243), MPID(mp-2404), MPID(mp-2638872), MPID(mp-2670543), MPID(mp-2639045), MPID(mp-918642), MPID(mp-2706452), MPID(mp-1696647), MPID(mp-2050541)]",False,2e-07,1e-07,1.5686942261711314e-09,-7.189540158333333,0.083,,127.49457266006515,,,
mp-188,AlPt3,0.0,"{'voigt': 224.023, 'reuss': 224.023, 'vrh': 224.023}",,Al1 Pt3,17.271906288275805,14.715192575734303,,,,,,,8.17470697,0.01388988312499606,-41.0380479975,,,-0.739235739999998,,,0.328,False,False,True,False,,2,4,0.0,0.0,NM,,"{'voigt': 90.229, 'reuss': 83.627, 'vrh': 86.928}",,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='2.0.2',"[MPID(mp-1523932), MPID(mp-1064238), MPID(mp-1064240), MPID(mp-2024689), MPID(mp-1955867), MPID(mp-12649), MPID(mp-1686501), MPID(mp-990464), MPID(mp-1067899), MPID(mp-2293711), MPID(mp-2602191), MPID(mp-1067882), MPID(mp-2022225), MPID(mp-2726948), MPID(mp-2655424), MPID(mp-2699976), MPID(mp-1958416), MPID(mp-1440345), MPID(mp-2291354), MPID(mp-2022541), MPID(mp-990466), MPID(mp-2024494), MPID(mp-990463), MPID(mp-2475280), MPID(mp-1067923), MPID(mp-188), MPID(mp-2655509), MPID(mp-2475480), MPID(mp-1067915), MPID(mp-1596474), MPID(mp-1064215), MPID(mp-2699984), MPID(mp-2298858), MPID(mp-1791714), MPID(mp-1064207), MPID(mp-2190653)]",False,8.4e-06,8.4e-06,1.427096512119691e-07,-41.0380479975,0.395,,58.86077030293721,,,
mp-196,Al5Co2,0.0,"{'voigt': 124.136, 'reuss': 124.122, 'vrh': 124.129}",,Al20 Co8,4.461407961468099,13.4403835698338,,,,,,,8.03526829,0.0,-9.017944408928571,-0.04635349647959153,,-0.42809385035714137,,,0.225,False,False,True,True,,2,28,0.0,0.0,NM,,"{'voigt': 84.53, 'reuss': 83.022, 'vrh': 83.776}",,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mmc' number=194 point_group='6/mmm' symprec=0.1 version='2.0.2',"[MPID(mp-2419136), MPID(mp-905060), MPID(mp-1258079), MPID(mp-2419892), MPID(mp-1387553), MPID(mp-2419910), MPID(mp-2172976), MPID(mp-2606703), MPID(mp-2419945), MPID(mp-2419005), MPID(mp-2419006), MPID(mp-919416), MPID(mp-196), MPID(mp-2419935), MPID(mp-2419044), MPID(mp-2503909), MPID(mp-1730077), MPID(mp-1258721), MPID(mp-2419912), MPID(mp-2419042), MPID(mp-1253445), MPID(mp-1838119), MPID(mp-2419885), MPID(mp-2417199), MPID(mp-1630213), MPID(mp-918409), MPID(mp-2419054), MPID(mp-2419121), MPID(mp-2419108), MPID(mp-2049699), MPID(mp-2419057), MPID(mp-2026232), MPID(mp-2419168), MPID(mp-1543850), MPID(mp-2419095)]",False,3e-07,7.5e-08,7.971711267477021e-10,-9.017944408928571,0.091,,376.3307399553464,,,
mp-210,BaLi4,0.0,,,Ba6 Li24,1.812438997442666,30.250955252107193,,,,,,,0.54364948,0.0,-1.911672084666667,-0.0007388033333335375,,-0.00073880333333373,,,,False,False,True,True,,2,30,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mmc' number=194 point_group='6/mmm' symprec=0.1 version='2.0.2',"[MPID(mp-1397414), MPID(mp-2018554), MPID(mp-1193950), MPID(mp-931252), MPID(mp-915563), MPID(mp-932229), MPID(mp-1895394), MPID(mp-2019070), MPID(mp-210)]",False,0.0006264,0.0001044,6.902261375215767e-07,-7.1900510330000005,,,907.5286575632158,,,
mp-259,AlMo3,0.0,"{'voigt': 224.498, 'reuss': 224.498, 'vrh': 224.498}",,Al2 Mo6,8.613730976106718,15.171714049379302,,,,,,,8.18386744,0.0,-21.49534551625,-0.12715313281250218,,-0.2583363537500034,,,0.273,False,False,True,True,,2,8,0.0,0.0,NM,,"{'voigt': 122.425, 'reuss': 117.587, 'vrh': 120.006}",,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3n' number=223 point_group='m-3m' symprec=0.1 version='2.0.2',"[MPID(mp-2475348), MPID(mp-2655441), MPID(mp-1300129), MPID(mp-2278875), MPID(mp-927942), MPID(mp-2686905), MPID(mp-1263708), MPID(mp-1537430), MPID(mp-2624043), MPID(mp-1256392), MPID(mp-2268735), MPID(mp-2185367), MPID(mp-2049829), MPID(mp-2655405), MPID(mp-927483), MPID(mp-2027790), MPID(mp-2719714), MPID(mp-2719747), MPID(mp-2283915), MPID(mp-1687794), MPID(mp-911578), MPID(mp-2557431), MPID(mp-259), MPID(mp-1803781), MPID(mp-1261809), MPID(mp-1587333)]",False,2e-07,1e-07,1.6478032685451772e-09,-21.49534551625,0.206,,121.37371239503442,,,
mp-261,Ba3Al5,0.0,,,Ba6 Al10,3.836286167377051,29.59014265967876,,,,,,,3.89715732,0.007397125714286634,-3.2908068618749997,,,-0.23020636562499952,,,,False,False,True,False,,2,16,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mmc' number=194 point_group='6/mmm' symprec=0.1 version='2.0.2',"[MPID(mp-1252660), MPID(mp-1432768), MPID(mp-990782), MPID(mp-2020064), MPID(mp-261), MPID(mp-1670657), MPID(mp-1258042), MPID(mp-1260305), MPID(mp-2315557), MPID(mp-2023402), MPID(mp-930901), MPID(mp-914237), MPID(mp-2170610), MPID(mp-1608491), MPID(mp-1817996)]",False,9e-07,4.5e-07,1.9009708958466597e-09,-14.398817491875,,,473.4422825548602,,,
mp-284,AlCo,0.0,"{'voigt': 178.781, 'reuss': 178.781, 'vrh': 178.781}",,Al1 Co1,6.3656854616754375,11.205766637249349,,,,,,,8.41814647,0.0,-10.53962086,-0.2567904347500001,,-0.556456129999999,,,0.219,False,False,True,True,,2,2,0.0,0.0,NM,,"{'voigt': 125.345, 'reuss': 121.908, 'vrh': 123.627}",,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='2.0.2',"[MPID(mp-1975946), MPID(mp-1536974), MPID(mp-1945803), MPID(mp-927440), MPID(mp-284), MPID(mp-2475452), MPID(mp-1442129), MPID(mp-1252697), MPID(mp-2475284), MPID(mp-2189863), MPID(mp-2291212), MPID(mp-2298435), MPID(mp-1058324), MPID(mp-2192620), MPID(mp-2475504), MPID(mp-2475355), MPID(mp-2475272), MPID(mp-1058301), MPID(mp-927862), MPID(mp-2448682), MPID(mp-1686836), MPID(mp-1588983), MPID(mp-1058308), MPID(mp-2448489), MPID(mp-1794308), MPID(mp-2475357), MPID(mp-2475409), MPID(mp-1267807), MPID(mp-1058321), MPID(mp-2295839), MPID(mp-1589704), MPID(mp-911523)]",False,0.0,0.0,0.0,-10.53962086,0.141,,22.411533274498698,,,
mp-303,BaZn5,0.0,"{'voigt': 47.626, 'reuss': 47.61, 'vrh': 47.618}",,Ba2 Zn10,6.495455758264485,19.785828640124212,,,,,,,2.5762968,0.0,-1.5907225766666653,-0.03831789189393775,,-0.22110707833333207,,,0.26,False,False,True,True,,2,12,0.0,0.0,NM,,"{'voigt': 27.742, 'reuss': 26.708, 'vrh': 27.225}",,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Cmcm' number=63 point_group='mmm' symprec=0.1 version='2.0.2',"[MPID(mp-2662782), MPID(mp-2662701), MPID(mp-2662601), MPID(mp-1547002), MPID(mp-2662779), MPID(mp-2632467), MPID(mp-914189), MPID(mp-2712343), MPID(mp-2662558), MPID(mp-2632350), MPID(mp-1429259), MPID(mp-2662725), MPID(mp-2662598), MPID(mp-2632447), MPID(mp-303), MPID(mp-2131868), MPID(mp-2632463), MPID(mp-2632432), MPID(mp-2662797), MPID(mp-2023982), MPID(mp-930821), MPID(mp-2632388), MPID(mp-1702766), MPID(mp-2662606), MPID(mp-977789), MPID(mp-2662707), MPID(mp-1776179), MPID(mp-2481995), MPID(mp-2632538), MPID(mp-2024487), MPID(mp-2632338), MPID(mp-1598232)]",False,0.0,0.0,0.0,-12.0747940325,0.194,,237.42994368149056,,,
mp-304,Ca2Ge,0.29990000000000006,,3.6075,Ca8 Ge4,3.034330221343196,27.872568102568895,,,16.557338353333336,,13.346133923333333,29.903472276666665,3.37318463,0.0017492858333341132,-10.0293861775,,,-0.7131978508333331,,,,True,False,False,False,4.069070944740744,2,12,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Pnma' number=62 point_group='mmm' symprec=0.1 version='2.0.2',"[MPID(mp-714697), MPID(mp-2177981), MPID(mp-2604568), MPID(mp-689562), MPID(mp-2272950), MPID(mp-1140022), MPID(mp-1442536), MPID(mp-1842065), MPID(mp-2050185), MPID(mp-1677054), MPID(mp-2275716), MPID(mp-304), MPID(mp-2277728), MPID(mp-1544328), MPID(mp-708569), MPID(mp-1597221), MPID(mp-2050431)]",False,0.0,0.0,0.0,-10.0293861775,,3.3076,334.47081723082675,,,
mp-335,BaGa4,0.0,"{'voigt': 47.993, 'reuss': 47.242, 'vrh': 47.617}",,Ba1 Ga4,6.130643482575715,22.547320251961803,,,,,,,3.41671877,0.0,-3.2573213080000003,-0.173063399000001,,-0.4510495020000004,,,0.245,False,False,True,True,,2,5,0.0,0.0,NM,,"{'voigt': 30.548, 'reuss': 27.903, 'vrh': 29.226}",,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='I4/mmm' number=139 point_group='4/mmm' symprec=0.1 version='2.0.2',"[MPID(mp-2877019), MPID(mp-2050523), MPID(mp-2027892), MPID(mp-2298635), MPID(mp-2876982), MPID(mp-2862057), MPID(mp-2895121), MPID(mp-1805405), MPID(mp-2693965), MPID(mp-2292995), MPID(mp-2876991), MPID(mp-2862108), MPID(mp-1592877), MPID(mp-1677655), MPID(mp-920510), MPID(mp-1437924), MPID(mp-335), MPID(mp-2876938), MPID(mp-906949), MPID(mp-2252089), MPID(mp-2188542), MPID(mp-2877051), MPID(mp-2877007), MPID(mp-2862070), MPID(mp-921545), MPID(mp-2862039), MPID(mp-1536596), MPID(mp-2862123), MPID(mp-2861954), MPID(mp-1951502)]",False,0.0,0.0,0.0,-14.933737833999999,0.49,,112.73660125980902,,,
mp-364,AlRh,0.0,"{'voigt': 194.408, 'reuss': 194.408, 'vrh': 194.408}",,Al1 Rh1,8.17216802301044,13.196161730460215,,,,,,,9.12318297,0.0,-16.61165009,-0.6128934345000019,,-1.1774866100000008,,,0.283,False,False,True,True,,2,2,0.0,0.0,NM,,"{'voigt': 99.033, 'reuss': 98.588, 'vrh': 98.81}",,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='2.0.2',"[MPID(mp-2383224), MPID(mp-1442318), MPID(mp-1975692), MPID(mp-1253622), MPID(mp-1688606), MPID(mp-927466), MPID(mp-1264916), MPID(mp-2475503), MPID(mp-927934), MPID(mp-2475388), MPID(mp-911597), MPID(mp-1265243), MPID(mp-1791537), MPID(mp-364), MPID(mp-2475401), MPID(mp-1537317), MPID(mp-2295673), MPID(mp-2475437), MPID(mp-2720043), MPID(mp-2289540), MPID(mp-2687872), MPID(mp-1590714), MPID(mp-1945994), MPID(mp-2190391), MPID(mp-2290768), MPID(mp-2475443)]",False,7e-07,7e-07,2.6522863780314837e-08,-16.61165009,0.023,,26.39232346092043,,,
mp-443,CaAu2,0.0,"{'voigt': 70.517, 'reuss': 61.085, 'vrh': 65.801}",,Ca2 Au4,10.700090997442418,22.451287257301104,,,,,,,3.8198333,0.0,-36.844115535,-0.083130730454549,,-0.7747108683333342,,,0.393,False,False,True,True,,2,6,0.0,0.0,NM,,"{'voigt': 16.894, 'reuss': 13.319, 'vrh': 15.106}",,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Imma' number=74 point_group='mmm' symprec=0.1 version='2.0.2',"[MPID(mp-2574068), MPID(mp-1536730), MPID(mp-1921411), MPID(mp-2481971), MPID(mp-2640517), MPID(mp-2482156), MPID(mp-906964), MPID(mp-2482233), MPID(mp-2319270), MPID(mp-1697004), MPID(mp-921553), MPID(mp-2482136), MPID(mp-2282722), MPID(mp-2481977), MPID(mp-1587140), MPID(mp-2481934), MPID(mp-2482091), MPID(mp-2707227), MPID(mp-2481981), MPID(mp-2184814), MPID(mp-2640520), MPID(mp-2482039), MPID(mp-2481906), MPID(mp-920531), MPID(mp-2027815), MPID(mp-2481889), MPID(mp-2481907), MPID(mp-2050823), MPID(mp-2283498), MPID(mp-2482235), MPID(mp-443), MPID(mp-2482157), MPID(mp-2263578), MPID(mp-1423336), MPID(mp-2640536)]",False,0.0,0.0,0.0,-36.844115535,1.497,,134.70772354380662,,,
mp-527,BaCd,0.0,"{'voigt': 19.668, 'reuss': 19.668, 'vrh': 19.668}",,Ba1 Cd1,5.394635550077065,38.4363041363032,,,,,,,2.03376893,0.0,-1.7487043900000003,-0.041708548333333706,,-0.30921182499999933,,,0.244,False,False,True,True,,2,2,0.0,0.0,NM,,"{'voigt': 12.888, 'reuss': 11.35, 'vrh': 12.119}",,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='2.0.2',"[MPID(mp-928150), MPID(mp-912088), MPID(mp-1687538), MPID(mp-1536542), MPID(mp-2877190), MPID(mp-2343617), MPID(mp-1949138), MPID(mp-2874805), MPID(mp-1946635), MPID(mp-2870584), MPID(mp-1439903), MPID(mp-2870326), MPID(mp-2864909), MPID(mp-527), MPID(mp-2120791), MPID(mp-1593732), MPID(mp-2293261), MPID(mp-2877177), MPID(mp-1801473), MPID(mp-2296321), MPID(mp-2293332), MPID(mp-2856017), MPID(mp-928692)]",False,3.35e-05,3.35e-05,4.357859158518724e-07,-23.58993467,0.677,,76.8726082726064,,,
mp-538,CaAg,0.0,"{'voigt': 35.619, 'reuss': 33.017, 'vrh': 34.318}",,Ca2 Ag2,4.578370715505118,26.82946184578599,,,,,,,2.68005112,0.0,-14.5031721925,-0.04002375892857124,,-0.3060867699999985,,,0.332,False,False,True,True,,2,4,0.0,0.0,NM,,"{'voigt': 14.746, 'reuss': 11.263, 'vrh': 13.005}",,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Cmcm' number=63 point_group='mmm' symprec=0.1 version='2.0.2',"[MPID(mp-2803563), MPID(mp-1438814), MPID(mp-2803896), MPID(mp-2803695), MPID(mp-1804756), MPID(mp-2803779), MPID(mp-2803648), MPID(mp-905223), MPID(mp-2188581), MPID(mp-2295450), MPID(mp-2826952), MPID(mp-2813234), MPID(mp-2803763), MPID(mp-2803560), MPID(mp-2863587), MPID(mp-2296820), MPID(mp-2803609), MPID(mp-1592418), MPID(mp-1957795), MPID(mp-2803478), MPID(mp-2803473), MPID(mp-2027886), MPID(mp-538), MPID(mp-918507), MPID(mp-2687578), MPID(mp-1677750), MPID(mp-2291800), MPID(mp-2803696), MPID(mp-2813285), MPID(mp-2803535), MPID(mp-2803844), MPID(mp-2803666), MPID(mp-2803820), MPID(mp-1536430), MPID(mp-919496), MPID(mp-2049235)]",False,0.0,0.0,0.0,-14.5031721925,1.625,,107.31784738314396,,,
mp-550,Al12Mo,0.0,"{'voigt': 91.875, 'reuss': 91.875, 'vrh': 91.875}",,Al12 Mo1,3.2687088784685976,16.401651374853977,,,,,,,7.70537358,0.014142691923076711,-8.333024133846154,,,-0.11324264153846177,,,0.236,False,False,True,False,,2,13,0.0,0.0,NM,,"{'voigt': 58.881, 'reuss': 58.662, 'vrh': 58.772}",,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Im-3' number=204 point_group='m-3' symprec=0.1 version='2.0.2',"[MPID(mp-1787333), MPID(mp-2647545), MPID(mp-2647623), MPID(mp-2694867), MPID(mp-2179343), MPID(mp-2695016), MPID(mp-2694941), MPID(mp-1597660), MPID(mp-1431227), MPID(mp-2647713), MPID(mp-940235), MPID(mp-1524950), MPID(mp-1704864), MPID(mp-2274980), MPID(mp-2694834), MPID(mp-2695044), MPID(mp-2647501), MPID(mp-2608204), MPID(mp-1257409), MPID(mp-940655), MPID(mp-2278023), MPID(mp-2272218), MPID(mp-925829), MPID(mp-2022601), MPID(mp-2022747), MPID(mp-1263997), MPID(mp-550)]",False,1e-07,1e-07,4.689959270870172e-10,-8.333024133846154,0.019,,213.22146787310172,,,
mp-551,BaAl2,0.0,"{'voigt': 42.631, 'reuss': 42.631, 'vrh': 42.631}",,Ba2 Al4,4.094165427245203,25.861570722872983,,,,,,,4.54979776,0.04432060651515091,-3.3355565850000013,,,-0.1988477183333348,,,0.201,False,False,True,False,,2,6,0.0,0.0,NM,,"{'voigt': 31.802, 'reuss': 31.802, 'vrh': 31.802}",,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fd-3m' number=227 point_group='m-3m' symprec=0.1 version='2.0.2',"[MPID(mp-2285752), MPID(mp-2647668), MPID(mp-2694818), MPID(mp-1695578), MPID(mp-2647653), MPID(mp-2288718), MPID(mp-2037277), MPID(mp-1594677), MPID(mp-2039739), MPID(mp-2647723), MPID(mp-1265857), MPID(mp-1261942), MPID(mp-920316), MPID(mp-1253899), MPID(mp-551), MPID(mp-1413343), MPID(mp-906653), MPID(mp-2288629), MPID(mp-1779725), MPID(mp-2124319), MPID(mp-921341), MPID(mp-2647667), MPID(mp-2694498), MPID(mp-2647563), MPID(mp-2694903)]",False,7e-07,3.5e-07,4.511198021065368e-09,-13.506470774999999,0.0,,155.1694243372379,,,
mp-593,Al4Cu9,0.0,,,Al16 Cu36,7.0556522867254206,12.307657088231585,,,,,,,7.91016639,0.0,-9.813837480384615,-0.02178402730769058,,-0.2331023019230772,,,,False,False,True,True,,2,52,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='P-43m' number=215 point_group='-43m' symprec=0.1 version='2.0.2',"[MPID(mp-1546524), MPID(mp-1342700), MPID(mp-2637360), MPID(mp-2038206), MPID(mp-1872951), MPID(mp-1267895), MPID(mp-2041609), MPID(mp-927534), MPID(mp-1545203), MPID(mp-2362701), MPID(mp-2362756), MPID(mp-2362728), MPID(mp-911564), MPID(mp-593), MPID(mp-1259628), MPID(mp-1262090), MPID(mp-928356), MPID(mp-2362539)]",False,1e-07,2.5e-08,1.5625044712333944e-10,-9.813837480384615,,,639.9981685880424,,,
